29	 1.000558e-09	 6.692448e-03	 1.200311e+00	
30	 1.000618e-09	 7.420693e-03	 1.200415e+00	
31	 1.000675e-09	 8.099108e-03	 1.200527e+00	
32	 1.000734e-09	 8.808422e-03	 1.200661e+00	
33	 1.000791e-09	 9.487651e-03	 1.200805e+00	
34	 1.000850e-09	 1.019844e-02	 1.200971e+00	
35	 1.000908e-09	 1.089426e-02	 1.201149e+00	
36	 1.000969e-09	 1.162535e-02	 1.201350e+00	
37	 1.001030e-09	 1.235706e-02	 1.201565e+00	
38	 1.001095e-09	 1.313411e-02	 1.201806e+00	
39	 1.001161e-09	 1.393428e-02	 1.202066e+00	
40	 1.001234e-09	 1.480704e-02	 1.202360e+00	
41	 1.001313e-09	 1.575716e-02	 1.202686e+00	
42	 1.001408e-09	 1.689864e-02	 1.203081e+00	
43	 1.001504e-09	 1.804850e-02	 1.203473e+00	
44	 1.001564e-09	 1.876642e-02	 1.203711e+00	
45	 1.001620e-09	 1.943495e-02	 1.203926e+00	
46	 1.001679e-09	 2.014224e-02	 1.204145e+00	
47	 1.001740e-09	 2.087488e-02	 1.204359e+00	
48	 1.001801e-09	 2.160639e-02	 1.204560e+00	
49	 1.001861e-09	 2.232834e-02	 1.204745e+00	
50	 1.001925e-09	 2.309842e-02	 1.204924e+00	
51	 1.001984e-09	 2.381285e-02	 1.205075e+00	
52	 1.002046e-09	 2.455159e-02	 1.205214e+00	
53	 1.002105e-09	 2.525469e-02	 1.205331e+00	
54	 1.002165e-09	 2.598541e-02	 1.205437e+00	
55	 1.002225e-09	 2.669775e-02	 1.205524e+00	
56	 1.002287e-09	 2.744156e-02	 1.205600e+00	
57	 1.002349e-09	 2.818238e-02	 1.205662e+00	
58	 1.002414e-09	 2.896328e-02	 1.205713e+00	
59	 1.002480e-09	 2.976108e-02	 1.205753e+00	
60	 1.002552e-09	 3.062002e-02	 1.205785e+00	
61	 1.002628e-09	 3.153611e-02	 1.205810e+00	
62	 1.002715e-09	 3.258581e-02	 1.205831e+00	
63	 1.002824e-09	 3.389235e-02	 1.205858e+00	
64	 1.002880e-09	 3.456096e-02	 1.205874e+00	
65	 1.002949e-09	 3.539143e-02	 1.205901e+00	
66	 1.003016e-09	 3.619074e-02	 1.205936e+00	
67	 1.003080e-09	 3.696145e-02	 1.205981e+00	
68	 1.003143e-09	 3.771912e-02	 1.206036e+00	
69	 1.003206e-09	 3.846834e-02	 1.206103e+00	
70	 1.003273e-09	 3.927865e-02	 1.206191e+00	
71	 1.003335e-09	 4.002064e-02	 1.206288e+00	
72	 1.003399e-09	 4.079216e-02	 1.206403e+00	
73	 1.003460e-09	 4.151912e-02	 1.206527e+00	
74	 1.003523e-09	 4.227860e-02	 1.206671e+00	
75	 1.003584e-09	 4.301382e-02	 1.206825e+00	
76	 1.003649e-09	 4.378498e-02	 1.207001e+00	
77	 1.003712e-09	 4.454924e-02	 1.207188e+00	
78	 1.003780e-09	 4.535809e-02	 1.207399e+00	
79	 1.003848e-09	 4.618186e-02	 1.207625e+00	
80	 1.003923e-09	 4.707258e-02	 1.207879e+00	
81	 1.004002e-09	 4.802230e-02	 1.208159e+00	
82	 1.004093e-09	 4.911964e-02	 1.208486e+00	
83	 1.004209e-09	 5.051091e-02	 1.208899e+00	
84	 1.004263e-09	 5.115627e-02	 1.209087e+00	
85	 1.004335e-09	 5.201476e-02	 1.209329e+00	
86	 1.004404e-09	 5.284805e-02	 1.209555e+00	
87	 1.004470e-09	 5.364345e-02	 1.209758e+00	
88	 1.004535e-09	 5.442147e-02	 1.209945e+00	
89	 1.004599e-09	 5.519104e-02	 1.210117e+00	
90	 1.004668e-09	 5.601776e-02	 1.210286e+00	
91	 1.004732e-09	 5.678147e-02	 1.210427e+00	
92	 1.004798e-09	 5.757385e-02	 1.210558e+00	
93	 1.004861e-09	 5.832637e-02	 1.210667e+00	
94	 1.004926e-09	 5.911209e-02	 1.210767e+00	
95	 1.004990e-09	 5.987849e-02	 1.210850e+00	
96	 1.005057e-09	 6.068376e-02	 1.210923e+00	
97	 1.005124e-09	 6.148897e-02	 1.210984e+00	
98	 1.005196e-09	 6.234615e-02	 1.211036e+00	
99	 1.005269e-09	 6.323137e-02	 1.211080e+00	
100	 1.005350e-09	 6.420467e-02	 1.211119e+00	
101	 1.005440e-09	 6.528033e-02	 1.211156e+00	
102	 1.005553e-09	 6.663213e-02	 1.211201e+00	
103	 1.005614e-09	 6.737240e-02	 1.211228e+00	
104	 1.005687e-09	 6.824569e-02	 1.211267e+00	
105	 1.005757e-09	 6.907978e-02	 1.211312e+00	
106	 1.005824e-09	 6.989156e-02	 1.211365e+00	
107	 1.005891e-09	 7.069495e-02	 1.211429e+00	
108	 1.005958e-09	 7.149154e-02	 1.211504e+00	
109	 1.006030e-09	 7.235449e-02	 1.211600e+00	
110	 1.006095e-09	 7.314471e-02	 1.211703e+00	
111	 1.006164e-09	 7.396807e-02	 1.211824e+00	
112	 1.006229e-09	 7.474530e-02	 1.211952e+00	
113	 1.006297e-09	 7.556030e-02	 1.212100e+00	
114	 1.006363e-09	 7.635232e-02	 1.212258e+00	
115	 1.006432e-09	 7.718803e-02	 1.212436e+00	
116	 1.006502e-09	 7.802227e-02	 1.212626e+00	
117	 1.006576e-09	 7.891478e-02	 1.212840e+00	
118	 1.006653e-09	 7.983783e-02	 1.213071e+00	
119	 1.006738e-09	 8.086186e-02	 1.213335e+00	
120	 1.006834e-09	 8.200836e-02	 1.213634e+00	
121	 1.006960e-09	 8.352416e-02	 1.214026e+00	
122	 1.007015e-09	 8.417670e-02	 1.214191e+00	
123	 1.007091e-09	 8.508877e-02	 1.214415e+00	
124	 1.007165e-09	 8.597731e-02	 1.214623e+00	
125	 1.007235e-09	 8.682003e-02	 1.214809e+00	
126	 1.007304e-09	 8.764301e-02	 1.214978e+00	
127	 1.007372e-09	 8.845879e-02	 1.215134e+00	
128	 1.007444e-09	 8.932957e-02	 1.215286e+00	
129	 1.007512e-09	 9.014185e-02	 1.215413e+00	
130	 1.007582e-09	 9.098368e-02	 1.215530e+00	
131	 1.007649e-09	 9.179100e-02	 1.215629e+00	
132	 1.007720e-09	 9.263530e-02	 1.215719e+00	
133	 1.007789e-09	 9.346782e-02	 1.215795e+00	
134	 1.007862e-09	 9.434781e-02	 1.215864e+00	
135	 1.007937e-09	 9.524128e-02	 1.215922e+00	
136	 1.008017e-09	 9.620733e-02	 1.215975e+00	
137	 1.008103e-09	 9.723640e-02	 1.216024e+00	
138	 1.008202e-09	 9.842867e-02	 1.216076e+00	
139	 1.008329e-09	 9.995323e-02	 1.216143e+00	
140	 1.008386e-09	 1.006366e-01	 1.216177e+00	
141	 1.008464e-09	 1.015642e-01	 1.216229e+00	
142	 1.008539e-09	 1.024708e-01	 1.216289e+00	
143	 1.008611e-09	 1.033362e-01	 1.216356e+00	
144	 1.008682e-09	 1.041837e-01	 1.216433e+00	
145	 1.008752e-09	 1.050247e-01	 1.216521e+00	
146	 1.008827e-09	 1.059217e-01	 1.216629e+00	
147	 1.008897e-09	 1.067600e-01	 1.216744e+00	
148	 1.008969e-09	 1.076293e-01	 1.216875e+00	
149	 1.009039e-09	 1.084651e-01	 1.217015e+00	
150	 1.009112e-09	 1.093407e-01	 1.217173e+00	
151	 1.009184e-09	 1.102072e-01	 1.217341e+00	
152	 1.009261e-09	 1.111265e-01	 1.217531e+00	
153	 1.009339e-09	 1.120661e-01	 1.217734e+00	
154	 1.009424e-09	 1.130916e-01	 1.217964e+00	
155	 1.009517e-09	 1.142035e-01	 1.218220e+00	
156	 1.009629e-09	 1.155452e-01	 1.218529e+00	
157	 1.009736e-09	 1.168269e-01	 1.218820e+00	
158	 1.009804e-09	 1.176496e-01	 1.219001e+00	
159	 1.009870e-09	 1.184436e-01	 1.219170e+00	
160	 1.009941e-09	 1.192861e-01	 1.219340e+00	
161	 1.010013e-09	 1.201566e-01	 1.219507e+00	
162	 1.010086e-09	 1.210277e-01	 1.219661e+00	
163	 1.010165e-09	 1.219760e-01	 1.219816e+00	
164	 1.010237e-09	 1.228410e-01	 1.219944e+00	
165	 1.010312e-09	 1.237464e-01	 1.220063e+00	
166	 1.010383e-09	 1.246014e-01	 1.220164e+00	
167	 1.010459e-09	 1.255046e-01	 1.220257e+00	
168	 1.010532e-09	 1.263866e-01	 1.220337e+00	
169	 1.010611e-09	 1.273280e-01	 1.220410e+00	
170	 1.010690e-09	 1.282792e-01	 1.220474e+00	
171	 1.010777e-09	 1.293200e-01	 1.220535e+00	
172	 1.010869e-09	 1.304334e-01	 1.220594e+00	
173	 1.010980e-09	 1.317615e-01	 1.220661e+00	
174	 1.011136e-09	 1.336321e-01	 1.220762e+00	
175	 1.011227e-09	 1.347232e-01	 1.220831e+00	
176	 1.011298e-09	 1.355788e-01	 1.220893e+00	
177	 1.011369e-09	 1.364278e-01	 1.220963e+00	
178	 1.011442e-09	 1.373091e-01	 1.221045e+00	
179	 1.011517e-09	 1.382007e-01	 1.221139e+00	
180	 1.011596e-09	 1.391510e-01	 1.221253e+00	
181	 1.011670e-09	 1.400419e-01	 1.221372e+00	
182	 1.011747e-09	 1.409662e-01	 1.221508e+00	
183	 1.011822e-09	 1.418599e-01	 1.221651e+00	
184	 1.011900e-09	 1.427998e-01	 1.221812e+00	
185	 1.011978e-09	 1.437380e-01	 1.221984e+00	
186	 1.012062e-09	 1.447426e-01	 1.222178e+00	
187	 1.012149e-09	 1.457868e-01	 1.222387e+00	
188	 1.012246e-09	 1.469567e-01	 1.222627e+00	
189	 1.012358e-09	 1.483019e-01	 1.222905e+00	
190	 1.012495e-09	 1.499367e-01	 1.223237e+00	
191	 1.012575e-09	 1.509049e-01	 1.223426e+00	
192	 1.012645e-09	 1.517397e-01	 1.223583e+00	
193	 1.012717e-09	 1.526095e-01	 1.223738e+00	
194	 1.012793e-09	 1.535194e-01	 1.223891e+00	
195	 1.012870e-09	 1.544379e-01	 1.224034e+00	
196	 1.012952e-09	 1.554290e-01	 1.224176e+00	
197	 1.013029e-09	 1.563453e-01	 1.224294e+00	
198	 1.013108e-09	 1.573018e-01	 1.224405e+00	
199	 1.013185e-09	 1.582173e-01	 1.224499e+00	
200	 1.013265e-09	 1.591857e-01	 1.224587e+00	
201	 1.013345e-09	 1.601455e-01	 1.224664e+00	
202	 1.013432e-09	 1.611786e-01	 1.224738e+00	
203	 1.013521e-09	 1.622473e-01	 1.224805e+00	
204	 1.013621e-09	 1.634510e-01	 1.224875e+00	
205	 1.013736e-09	 1.648341e-01	 1.224952e+00	
206	 1.013868e-09	 1.664164e-01	 1.225046e+00	
207	 1.013948e-09	 1.673724e-01	 1.225108e+00	
208	 1.014018e-09	 1.682207e-01	 1.225169e+00	
209	 1.014093e-09	 1.691149e-01	 1.225241e+00	
210	 1.014171e-09	 1.700511e-01	 1.225325e+00	
211	 1.014250e-09	 1.709959e-01	 1.225420e+00	
212	 1.014335e-09	 1.720161e-01	 1.225536e+00	
213	 1.014413e-09	 1.729592e-01	 1.225654e+00	
214	 1.014495e-09	 1.739451e-01	 1.225790e+00	
215	 1.014574e-09	 1.748898e-01	 1.225931e+00	
216	 1.014658e-09	 1.758917e-01	 1.226091e+00	
217	 1.014741e-09	 1.768876e-01	 1.226259e+00	
218	 1.014830e-09	 1.779652e-01	 1.226450e+00	
219	 1.014924e-09	 1.790888e-01	 1.226656e+00	
220	 1.015031e-09	 1.803745e-01	 1.226897e+00	
221	 1.015160e-09	 1.819141e-01	 1.227184e+00	
222	 1.015237e-09	 1.828485e-01	 1.227356e+00	
223	 1.015322e-09	 1.838598e-01	 1.227536e+00	
224	 1.015403e-09	 1.848318e-01	 1.227702e+00	
225	 1.015483e-09	 1.857981e-01	 1.227858e+00	
226	 1.015564e-09	 1.867670e-01	 1.228005e+00	
227	 1.015645e-09	 1.877355e-01	 1.228142e+00	
228	 1.015731e-09	 1.887763e-01	 1.228276e+00	
229	 1.015812e-09	 1.897456e-01	 1.228389e+00	
230	 1.015897e-09	 1.907585e-01	 1.228496e+00	
231	 1.015978e-09	 1.917358e-01	 1.228588e+00	
232	 1.016065e-09	 1.927742e-01	 1.228676e+00	
233	 1.016151e-09	 1.938157e-01	 1.228754e+00	
234	 1.016246e-09	 1.949507e-01	 1.228832e+00	
235	 1.016346e-09	 1.961554e-01	 1.228907e+00	
236	 1.016465e-09	 1.975782e-01	 1.228994e+00	
237	 1.016624e-09	 1.994929e-01	 1.229115e+00	
238	 1.016712e-09	 2.005414e-01	 1.229188e+00	
239	 1.016785e-09	 2.014221e-01	 1.229255e+00	
240	 1.016862e-09	 2.023458e-01	 1.229332e+00	
241	 1.016944e-09	 2.033246e-01	 1.229422e+00	
242	 1.017027e-09	 2.043198e-01	 1.229524e+00	
243	 1.017116e-09	 2.053910e-01	 1.229645e+00	
244	 1.017199e-09	 2.063881e-01	 1.229769e+00	
245	 1.017286e-09	 2.074309e-01	 1.229909e+00	
246	 1.017370e-09	 2.084388e-01	 1.230055e+00	
247	 1.017459e-09	 2.095124e-01	 1.230220e+00	
248	 1.017549e-09	 2.105935e-01	 1.230394e+00	
249	 1.017648e-09	 2.117793e-01	 1.230593e+00	
250	 1.017754e-09	 2.130530e-01	 1.230811e+00	
251	 1.017883e-09	 2.146012e-01	 1.231077e+00	
252	 1.018002e-09	 2.160249e-01	 1.231317e+00	
253	 1.018080e-09	 2.169608e-01	 1.231470e+00	
254	 1.018157e-09	 2.178800e-01	 1.231614e+00	
255	 1.018238e-09	 2.188608e-01	 1.231761e+00	
256	 1.018323e-09	 2.198766e-01	 1.231905e+00	
257	 1.018408e-09	 2.208981e-01	 1.232039e+00	
258	 1.018500e-09	 2.219983e-01	 1.232171e+00	
259	 1.018585e-09	 2.230213e-01	 1.232284e+00	
260	 1.018674e-09	 2.240939e-01	 1.232390e+00	
261	 1.018761e-09	 2.251311e-01	 1.232483e+00	
262	 1.018853e-09	 2.262402e-01	 1.232574e+00	
263	 1.018947e-09	 2.273607e-01	 1.232657e+00	
264	 1.019050e-09	 2.285995e-01	 1.232741e+00	
265	 1.019162e-09	 2.299479e-01	 1.232829e+00	
266	 1.019304e-09	 2.316523e-01	 1.232941e+00	
267	 1.019383e-09	 2.325993e-01	 1.233005e+00	
268	 1.019475e-09	 2.336967e-01	 1.233085e+00	
269	 1.019563e-09	 2.347558e-01	 1.233169e+00	
270	 1.019650e-09	 2.357992e-01	 1.233260e+00	
271	 1.019737e-09	 2.368428e-01	 1.233360e+00	
272	 1.019834e-09	 2.380051e-01	 1.233482e+00	
273	 1.019921e-09	 2.390518e-01	 1.233603e+00	
274	 1.020014e-09	 2.401648e-01	 1.233742e+00	
275	 1.020101e-09	 2.412129e-01	 1.233883e+00	
276	 1.020195e-09	 2.423457e-01	 1.234045e+00	
277	 1.020289e-09	 2.434650e-01	 1.234213e+00	
278	 1.020392e-09	 2.447067e-01	 1.234406e+00	
279	 1.020502e-09	 2.460202e-01	 1.234614e+00	
280	 1.020635e-09	 2.476256e-01	 1.234871e+00	
281	 1.020768e-09	 2.492194e-01	 1.235121e+00	
282	 1.020853e-09	 2.502396e-01	 1.235275e+00	
283	 1.020932e-09	 2.511866e-01	 1.235413e+00	
284	 1.021017e-09	 2.521993e-01	 1.235554e+00	
285	 1.021105e-09	 2.532603e-01	 1.235693e+00	
286	 1.021194e-09	 2.543340e-01	 1.235824e+00	
287	 1.021290e-09	 2.554838e-01	 1.235953e+00	
288	 1.021380e-09	 2.565633e-01	 1.236064e+00	
289	 1.021475e-09	 2.576952e-01	 1.236170e+00	
290	 1.021567e-09	 2.588024e-01	 1.236264e+00	
291	 1.021666e-09	 2.599933e-01	 1.236358e+00	
292	 1.021768e-09	 2.612186e-01	 1.236447e+00	
293	 1.021884e-09	 2.626044e-01	 1.236543e+00	
294	 1.022017e-09	 2.642065e-01	 1.236653e+00	
295	 1.022145e-09	 2.657370e-01	 1.236761e+00	
296	 1.022228e-09	 2.667334e-01	 1.236836e+00	
297	 1.022310e-09	 2.677175e-01	 1.236915e+00	
298	 1.022397e-09	 2.687685e-01	 1.237007e+00	
299	 1.022488e-09	 2.698588e-01	 1.237110e+00	
300	 1.022580e-09	 2.709590e-01	 1.237223e+00	
301	 1.022678e-09	 2.721379e-01	 1.237355e+00	
302	 1.022770e-09	 2.732452e-01	 1.237488e+00	
303	 1.022867e-09	 2.744081e-01	 1.237638e+00	
304	 1.022962e-09	 2.755479e-01	 1.237793e+00	
305	 1.023065e-09	 2.767782e-01	 1.237969e+00	
306	 1.023171e-09	 2.780512e-01	 1.238157e+00	
307	 1.023292e-09	 2.795076e-01	 1.238375e+00	
308	 1.023437e-09	 2.812432e-01	 1.238636e+00	
309	 1.023526e-09	 2.823127e-01	 1.238793e+00	
310	 1.023621e-09	 2.834530e-01	 1.238956e+00	
311	 1.023713e-09	 2.845568e-01	 1.239107e+00	
312	 1.023805e-09	 2.856636e-01	 1.239252e+00	
313	 1.023898e-09	 2.867813e-01	 1.239389e+00	
314	 1.024002e-09	 2.880279e-01	 1.239531e+00	
315	 1.024096e-09	 2.891538e-01	 1.239649e+00	
316	 1.024196e-09	 2.903547e-01	 1.239765e+00	
317	 1.024291e-09	 2.914933e-01	 1.239866e+00	
318	 1.024395e-09	 2.927349e-01	 1.239969e+00	
319	 1.024498e-09	 2.939802e-01	 1.240064e+00	
320	 1.024616e-09	 2.953957e-01	 1.240168e+00	
321	 1.024748e-09	 2.969726e-01	 1.240281e+00	
322	 1.024938e-09	 2.992618e-01	 1.240451e+00	
323	 1.025048e-09	 3.005717e-01	 1.240556e+00	
324	 1.025135e-09	 3.016254e-01	 1.240647e+00	
325	 1.025225e-09	 3.026962e-01	 1.240746e+00	
326	 1.025319e-09	 3.038250e-01	 1.240859e+00	
327	 1.025423e-09	 3.050817e-01	 1.240995e+00	
328	 1.025520e-09	 3.062386e-01	 1.241129e+00	
329	 1.025622e-09	 3.074664e-01	 1.241281e+00	
330	 1.025721e-09	 3.086501e-01	 1.241436e+00	
331	 1.025829e-09	 3.099421e-01	 1.241612e+00	
332	 1.025939e-09	 3.112660e-01	 1.241799e+00	
333	 1.026067e-09	 3.127995e-01	 1.242018e+00	
334	 1.026219e-09	 3.146330e-01	 1.242280e+00	
335	 1.026308e-09	 3.157002e-01	 1.242429e+00	
336	 1.026407e-09	 3.168894e-01	 1.242591e+00	
337	 1.026504e-09	 3.180515e-01	 1.242742e+00	
338	 1.026601e-09	 3.192113e-01	 1.242886e+00	
339	 1.026698e-09	 3.203803e-01	 1.243022e+00	
340	 1.026806e-09	 3.216702e-01	 1.243162e+00	
341	 1.026904e-09	 3.228511e-01	 1.243282e+00	
342	 1.027009e-09	 3.241087e-01	 1.243399e+00	
343	 1.027110e-09	 3.253190e-01	 1.243504e+00	
344	 1.027220e-09	 3.266451e-01	 1.243612e+00	
345	 1.027334e-09	 3.280055e-01	 1.243717e+00	
346	 1.027466e-09	 3.295952e-01	 1.243837e+00	
347	 1.027628e-09	 3.315353e-01	 1.243984e+00	
348	 1.027712e-09	 3.325489e-01	 1.244064e+00	
349	 1.027814e-09	 3.337711e-01	 1.244166e+00	
350	 1.027915e-09	 3.349793e-01	 1.244273e+00	
351	 1.028014e-09	 3.361725e-01	 1.244386e+00	
352	 1.028114e-09	 3.373694e-01	 1.244508e+00	
353	 1.028223e-09	 3.386730e-01	 1.244650e+00	
354	 1.028324e-09	 3.398847e-01	 1.244792e+00	
355	 1.028431e-09	 3.411713e-01	 1.244951e+00	
356	 1.028536e-09	 3.424285e-01	 1.245114e+00	
357	 1.028651e-09	 3.438097e-01	 1.245299e+00	
358	 1.028772e-09	 3.452582e-01	 1.245498e+00	
359	 1.028917e-09	 3.470001e-01	 1.245739e+00	
360	 1.029120e-09	 3.494428e-01	 1.246069e+00	
361	 1.029241e-09	 3.508920e-01	 1.246256e+00	
362	 1.029336e-09	 3.520378e-01	 1.246397e+00	
363	 1.029432e-09	 3.531865e-01	 1.246532e+00	
364	 1.029533e-09	 3.543949e-01	 1.246666e+00	
365	 1.029643e-09	 3.557145e-01	 1.246803e+00	
366	 1.029747e-09	 3.569599e-01	 1.246923e+00	
367	 1.029856e-09	 3.582780e-01	 1.247042e+00	
368	 1.029965e-09	 3.595850e-01	 1.247153e+00	
369	 1.030086e-09	 3.610282e-01	 1.247271e+00	
370	 1.030215e-09	 3.625820e-01	 1.247393e+00	
371	 1.030378e-09	 3.645410e-01	 1.247548e+00	
372	 1.030473e-09	 3.656704e-01	 1.247640e+00	
373	 1.030578e-09	 3.669362e-01	 1.247748e+00	
374	 1.030681e-09	 3.681665e-01	 1.247859e+00	
375	 1.030783e-09	 3.693953e-01	 1.247977e+00	
376	 1.030887e-09	 3.706386e-01	 1.248104e+00	
377	 1.031001e-09	 3.720065e-01	 1.248254e+00	
378	 1.031106e-09	 3.732688e-01	 1.248400e+00	
379	 1.031218e-09	 3.746162e-01	 1.248565e+00	
380	 1.031327e-09	 3.759288e-01	 1.248733e+00	
381	 1.031449e-09	 3.773837e-01	 1.248925e+00	
382	 1.031577e-09	 3.789185e-01	 1.249131e+00	
383	 1.031735e-09	 3.808165e-01	 1.249387e+00	
384	 1.031866e-09	 3.823894e-01	 1.249595e+00	
385	 1.031957e-09	 3.834859e-01	 1.249736e+00	
386	 1.032052e-09	 3.846210e-01	 1.249878e+00	
387	 1.032154e-09	 3.858424e-01	 1.250024e+00	
388	 1.032259e-09	 3.871087e-01	 1.250168e+00	
389	 1.032377e-09	 3.885181e-01	 1.250319e+00	
390	 1.032484e-09	 3.898036e-01	 1.250448e+00	
391	 1.032598e-09	 3.911803e-01	 1.250578e+00	
392	 1.032709e-09	 3.925108e-01	 1.250697e+00	
393	 1.032833e-09	 3.939908e-01	 1.250823e+00	
394	 1.032962e-09	 3.955425e-01	 1.250951e+00	
395	 1.033122e-09	 3.974636e-01	 1.251110e+00	
396	 1.033260e-09	 3.991227e-01	 1.251251e+00	
397	 1.033355e-09	 4.002607e-01	 1.251352e+00	
398	 1.033450e-09	 4.014009e-01	 1.251458e+00	
399	 1.033553e-09	 4.026327e-01	 1.251578e+00	
400	 1.033660e-09	 4.039195e-01	 1.251711e+00	
401	 1.033779e-09	 4.053522e-01	 1.251869e+00	
402	 1.033889e-09	 4.066632e-01	 1.252022e+00	
403	 1.034006e-09	 4.080677e-01	 1.252193e+00	
404	 1.034119e-09	 4.094307e-01	 1.252366e+00	
405	 1.034246e-09	 4.109526e-01	 1.252565e+00	
406	 1.034380e-09	 4.125647e-01	 1.252779e+00	
407	 1.034551e-09	 4.146090e-01	 1.253050e+00	
408	 1.034651e-09	 4.158109e-01	 1.253206e+00	
409	 1.034761e-09	 4.171353e-01	 1.253375e+00	
410	 1.034869e-09	 4.184223e-01	 1.253532e+00	
411	 1.034976e-09	 4.197148e-01	 1.253683e+00	
412	 1.035086e-09	 4.210288e-01	 1.253830e+00	
413	 1.035206e-09	 4.224704e-01	 1.253981e+00	
414	 1.035318e-09	 4.238108e-01	 1.254114e+00	
415	 1.035437e-09	 4.252454e-01	 1.254248e+00	
416	 1.035555e-09	 4.266612e-01	 1.254374e+00	
417	 1.035688e-09	 4.282523e-01	 1.254511e+00	
418	 1.035833e-09	 4.299922e-01	 1.254659e+00	
419	 1.036031e-09	 4.323749e-01	 1.254864e+00	
420	 1.036128e-09	 4.335352e-01	 1.254968e+00	
421	 1.036231e-09	 4.347764e-01	 1.255084e+00	
422	 1.036339e-09	 4.360664e-01	 1.255210e+00	
423	 1.036450e-09	 4.373949e-01	 1.255347e+00	
424	 1.036574e-09	 4.388880e-01	 1.255509e+00	
425	 1.036687e-09	 4.402445e-01	 1.255665e+00	
426	 1.036809e-09	 4.417092e-01	 1.255840e+00	
427	 1.036927e-09	 4.431267e-01	 1.256015e+00	
428	 1.037061e-09	 4.447271e-01	 1.256219e+00	
429	 1.037203e-09	 4.464374e-01	 1.256438e+00	
430	 1.037392e-09	 4.487052e-01	 1.256726e+00	
431	 1.037483e-09	 4.497940e-01	 1.256861e+00	
432	 1.037598e-09	 4.511785e-01	 1.257028e+00	
433	 1.037713e-09	 4.525557e-01	 1.257187e+00	
434	 1.037826e-09	 4.539141e-01	 1.257337e+00	
435	 1.037940e-09	 4.552855e-01	 1.257480e+00	
436	 1.038063e-09	 4.567532e-01	 1.257625e+00	
437	 1.038180e-09	 4.581613e-01	 1.257756e+00	
438	 1.038305e-09	 4.596641e-01	 1.257889e+00	
439	 1.038433e-09	 4.612005e-01	 1.258019e+00	
440	 1.038580e-09	 4.629618e-01	 1.258165e+00	
441	 1.038756e-09	 4.650762e-01	 1.258341e+00	
442	 1.038859e-09	 4.663128e-01	 1.258446e+00	
443	 1.038973e-09	 4.676797e-01	 1.258566e+00	
444	 1.039086e-09	 4.690305e-01	 1.258689e+00	
445	 1.039199e-09	 4.703932e-01	 1.258821e+00	
446	 1.039315e-09	 4.717818e-01	 1.258961e+00	
447	 1.039441e-09	 4.732877e-01	 1.259122e+00	
448	 1.039559e-09	 4.747115e-01	 1.259280e+00	
449	 1.039686e-09	 4.762365e-01	 1.259456e+00	
450	 1.039815e-09	 4.777758e-01	 1.259638e+00	
451	 1.039962e-09	 4.795387e-01	 1.259850e+00	
452	 1.040134e-09	 4.816027e-01	 1.260096e+00	
453	 1.040246e-09	 4.829523e-01	 1.260254e+00	
454	 1.040360e-09	 4.843176e-01	 1.260409e+00	
455	 1.040471e-09	 4.856548e-01	 1.260555e+00	
456	 1.040585e-09	 4.870235e-01	 1.260697e+00	
457	 1.040702e-09	 4.884291e-01	 1.260836e+00	
458	 1.040831e-09	 4.899685e-01	 1.260980e+00	
459	 1.040951e-09	 4.914105e-01	 1.261106e+00	
460	 1.041080e-09	 4.929601e-01	 1.261234e+00	
461	 1.041209e-09	 4.945130e-01	 1.261357e+00	
